Container_ID,Declaration_Date,Declaration_Time,Trade_Regime,Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,Clearance_Status,was_zero_declared_value,was_zero_declared_weight,Weight_Difference,Weight_Difference_Percent,High_Weight_Anomaly,Value_Per_Weight,Log_Declared_Value,Log_Declared_Weight,HS_Chapter,HS_Heading,Excessive_Dwell_Flag,Importer_Shipment_Count,Exporter_Shipment_Count,Shipping_Line_Frequency,Declaration_Year,Declaration_Month,Declaration_Day,Declaration_Weekday,Declaration_Hour,Is_Business_Hours,Is_Night_Declaration,Weight_Risk_Score,Value_Risk_Score,Dwell_Risk_Score,Behavioral_Risk_Score,Temporal_Risk_Score,Integrity_Risk_Score,Route_Risk_Score,Normalized_Weight_Risk,Normalized_Value_Risk,Normalized_Dwell_Risk,Normalized_Route_Risk,Normalized_Behavioral_Risk,Normalized_Temporal_Risk,Normalized_Integrity_Risk,Total_Risk_Score,Risk_Label,Anomaly_Score,Anomaly_Flag
51614419,2020-01-06,19:24:19,Import,CN,PORT_40,CA,620821,L5P86AU,DWNJQL8,543.0,3.0,2.855,LINE_MODE_40,8.8,Clear,0,0,-0.145,-4.833333333333334,0,180.9999396666868,6.298949246855942,1.3862943611198906,62,6208,0,3,620,15592,2020,1,6,0,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0324864151097299,0
98550491,2020-01-06,23:04:11,Import,JP,PORT_40,ZZ,151800,3MZGXM1,1CJKNEM,15357909.0,81130.0,82403.741,LINE_MODE_10,57.1,Clear,0,0,1273.7409999999943,1.5699999999999932,0,189.2999999976668,16.547141208717417,11.303820411209855,15,1518,0,4,3,28150,2020,1,6,0,23,0,1,0,2,0,0,2,0,0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.1966666666666666,Medium,0.1380897770107123,0
58174369,2020-01-06,19:36:49,Import,JP,PORT_30,HU,847150,E236XBG,3YNTXOU,4101.45,18.5,18.994,LINE_MODE_40,58.3,Clear,0,0,0.4939999999999998,2.6702702702702688,0,221.69998801621685,8.319339635199542,2.970414465569701,84,8471,0,7,13,15592,2020,1,6,0,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1951491109801624,0
91914467,2020-01-06,13:19:47,Import,US,PORT_20,LR,560312,SCB8TNM,ESJBS85,280007.04,2134.2,2193.317,LINE_MODE_50,61.0,Clear,0,0,59.11700000000019,2.769984068971989,0,131.199999938525,12.542573596024852,7.666315598090314,56,5603,0,11,1,553,2020,1,6,0,13,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1501152486757315,0
70494695,2020-01-06,16:11:35,Import,JP,PORT_40,BG,210390,9UBMHV5,3U8ZYJU,1620.0,60.0,60.822,LINE_MODE_40,49.7,Clear,0,0,0.8220000000000027,1.3700000000000043,0,26.99999955000001,7.390798521735676,4.110873864173311,21,2103,0,8,14,15592,2020,1,6,0,16,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.2017900375408612,0
60955487,2020-01-06,01:36:47,Import,CN,PORT_20,MN,391910,Y7K2P0D,5ICCHNF,1641.25,131.3,157.697,LINE_MODE_40,91.3,Low Risk,0,0,26.39699999999999,20.10434120335109,1,12.499999904798171,7.403822531772582,4.88507207112091,39,3919,0,45,9,15592,2020,1,6,0,1,0,1,2,0,0,0,2,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.2299999999999999,Medium,0.0704154700864168,0
40984583,2020-01-06,23:44:23,Import,CN,PORT_20,LB,680293,I8E3QYY,U5MOB1O,263520.0,24400.0,23660.68,LINE_MODE_10,26.7,Clear,0,0,-739.3199999999997,-3.0299999999999985,0,10.799999999557375,12.481888340182651,10.102379394048045,68,6802,0,4,10,28150,2020,1,6,0,23,0,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,Low,0.158498223093019,0
28887027,2020-01-06,04:22:27,Import,VN,PORT_40,CA,650500,NI0BC3U,UNCISOP,118.4,32.0,33.526,LINE_MODE_40,6.2,Clear,0,0,1.5260000000000034,4.7687500000000105,0,3.699999884375004,4.782479200958502,3.49650756146648,65,6505,0,1,112,15592,2020,1,6,0,4,0,1,0,0,0,3,2,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13,Medium,0.1312183787124033,0
45661849,2020-01-06,23:54:49,Import,CN,PORT_33,MN,420229,E7MGTOA,2OQZJ37,6000.0,150.0,148.005,LINE_MODE_40,31.9,Clear,0,0,-1.9950000000000043,-1.330000000000003,0,39.99999973333333,8.699681400989514,5.017279836814924,42,4202,0,1,186,15592,2020,1,6,0,23,0,1,0,0,0,3,2,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13,Medium,0.1364007886069044,0
85792720,2020-01-06,09:58:40,Import,CN,PORT_20,SI,340540,632PMSO,XNI2J29,1009400.0,1000.0,1043.12,LINE_MODE_10,106.0,Low Risk,0,0,43.11999999999989,4.311999999999989,0,1009.3999989906,13.824867643575343,6.90875477931522,34,3405,1,2,27,28150,2020,1,6,0,9,1,0,0,0,2,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,Medium,0.1329476027737194,0
97108428,2020-01-06,23:21:48,Import,CN,PORT_30,SI,950510,AUC3VAW,249LO7A,330209.1,3295.5,2969.443,LINE_W6UCD9,24.0,Low Risk,0,0,-326.0569999999998,-9.894006979214073,0,100.1999999695949,12.70748439752309,8.100616578553355,95,9505,0,15,52,2251,2020,1,6,0,23,0,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,Low,0.0927018019454554,0
54278685,2020-01-06,20:24:45,Import,JP,PORT_20,PG,711719,P1HG15N,NZYZ967,744.28,9.2,8.912,LINE_MODE_40,20.0,Clear,0,0,-0.2879999999999985,-3.13043478260868,0,80.8999912065227,6.613759986695976,2.322387720290225,71,7117,0,13,38,15592,2020,1,6,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1724791906020346,0
35143786,2020-01-06,12:25:46,Import,IT,PORT_20,TH,420231,6CVCQ1P,FOSYTA1,2497.4,2.0,2.086,LINE_MODE_40,69.2,Clear,0,0,0.0859999999999998,4.299999999999993,0,1248.699375650312,7.823405805968869,1.0986122886681098,42,4202,0,6,1,15592,2020,1,6,0,12,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1693289798611463,0
85458557,2020-01-06,18:01:17,Import,AE,PORT_40,HU,210690,VGD9C3S,JQT3R2K,37.95,0.3,0.31,LINE_MODE_40,62.3,Clear,0,0,0.01,3.3333333333333366,0,126.49957833473891,3.662278772316757,0.262364264467491,21,2106,0,5,6,15592,2020,1,6,0,18,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1698089045914349,0
59219841,2020-01-06,06:33:21,Import,DE,PORT_40,BA,391732,BK6UO0X,69Z0KLV,464.48,1.6,1.585,LINE_MODE_10,40.6,Clear,0,0,-0.0150000000000001,-0.9375000000000078,0,290.2998185626134,6.143069131239876,0.9555114450274363,39,3917,0,7,13,28150,2020,1,6,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1921060434062507,0
86880892,2020-01-06,07:26:52,Import,CN,PORT_40,ES,701349,8069BH4,8QOEWI1,20438.4,96.0,99.859,LINE_MODE_10,73.2,Clear,0,0,3.858999999999994,4.019791666666661,0,212.8999977822917,9.92521968967936,4.574710978503383,70,7013,0,4,109,28150,2020,1,6,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1619080416011432,0
86217803,2020-01-06,08:31:23,Import,CN,PORT_30,NO,850750,W91PYW1,T5MCXQ2,1860.9,3.0,2.729,LINE_MODE_10,16.7,Low Risk,0,0,-0.2709999999999999,-9.033333333333331,0,620.2997932334023,7.529352750702007,1.3862943611198906,85,8507,0,11,2,28150,2020,1,6,0,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1635329356903575,0
94036828,2020-01-06,12:48:28,Import,CN,PORT_39,WS,482010,BWV2VBP,5AC97MB,1.93,0.1,0.097,LINE_MODE_10,28.3,Clear,0,0,-0.003,-3.0000000000000027,0,19.299807001929977,1.075002423028976,0.0953101798043248,48,4820,0,6,7,28150,2020,1,6,0,12,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1548096703050935,0
48116690,2020-01-06,01:04:50,Import,CN,PORT_20,AM,850440,TOOEFIB,41W8AHR,51884.0,238.0,265.665,LINE_MODE_10,40.7,Low Risk,0,0,27.66500000000002,11.62394957983194,0,217.9999990840336,10.85678501003938,5.476463551931511,85,8504,0,17,105,28150,2020,1,6,0,1,0,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,Low,0.1263426327155726,0
19457037,2020-01-06,14:55:57,Import,VN,PORT_30,CL,611212,2ZAYKSK,GCPNHU7,5601283.2,4128.0,4097.866,LINE_MODE_10,41.9,Clear,0,0,-30.13400000000001,-0.7299903100775197,0,1356.8999996712937,15.53850645084381,8.32579052588609,61,6112,0,4,109,28150,2020,1,6,0,14,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1475700536305818,0
12972138,2020-01-06,06:10:18,Import,JP,PORT_30,SD,291612,VMYQOE5,63S4PED,12920000.0,16000.0,15475.2,LINE_MODE_10,25.0,Clear,0,0,-524.7999999999993,-3.279999999999996,0,807.4999999495312,16.37428713371811,9.680406499268877,29,2916,0,4,1,28150,2020,1,6,0,6,0,0,0,2,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,Medium,0.1573765125079479,0
15571094,2020-01-06,03:02:14,Import,CN,PORT_30,MN,847180,66KN9IB,ZKTF3JA,15972.08,21.2,23.529,LINE_MODE_10,39.2,Low Risk,0,0,2.3290000000000006,10.985849056603778,0,753.3999644622658,9.678660084229175,3.100092288878234,84,8471,0,12,2,28150,2020,1,6,0,3,0,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,Low,0.1574034944551358,0
52499756,2020-01-06,18:11:56,Import,CN,PORT_40,MG,732490,X93RCW4,SDNLETA,42208.32,342.6,345.409,LINE_MWIDNS,46.1,Clear,0,0,2.808999999999969,0.8199065966141181,0,123.19999964039695,10.65039632872022,5.839478190110101,73,7324,0,32,4,3109,2020,1,6,0,18,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1502589944346619,0
12613907,2020-01-06,09:23:47,Import,JP,PORT_121,GG,711719,R3GSSYM,RBHC5EX,3.42,1.9,1.915,LINE_W6UCD9,51.8,Clear,0,0,0.0150000000000001,0.789473684210533,0,1.7999990526320775,1.4861396960896067,1.0647107369924282,71,7117,0,15,1,2251,2020,1,6,0,9,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1230438724720027,0
40619937,2020-01-06,09:30:57,Import,JP,PORT_40,AT,830210,KAPOTF0,80S7A6S,711.18,16.2,17.326,LINE_MODE_40,116.8,Low Risk,0,0,1.1260000000000012,6.950617283950625,0,43.89999729012362,6.568330688449932,2.844909383819408,83,8302,1,3,2,15592,2020,1,6,0,9,1,0,0,0,2,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,Medium,0.1410535894623129,0
94443173,2020-01-06,19:20:53,Import,DE,PORT_30,ES,850440,IS4169O,L2SX065,218.1,0.5,0.512,LINE_MODE_10,63.0,Clear,0,0,0.012,2.400000000000002,0,436.1991276017448,5.3895282466014205,0.4054651081081644,85,8504,0,1,103,28150,2020,1,6,0,19,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,Medium,0.1496340584764507,0
90388384,2020-01-06,12:57:04,Import,HU,PORT_20,SV,830990,EPIIL7G,23RIU88,76652.63,69.1,77.796,LINE_MODE_10,43.0,Low Risk,0,0,8.696000000000012,12.584659913169338,0,1109.2999839464549,11.247052241299931,4.249922794040544,83,8309,0,19,148,28150,2020,1,6,0,12,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1310905650437409,0
58605407,2020-01-06,20:48:47,Import,MY,PORT_13,SV,321490,X9QL4ZP,C8P9UW5,2472286.03,20482.9,19616.473,LINE_YNWUVP,18.8,Clear,0,0,-866.4269999999997,-4.230001611099989,0,120.69999999410726,14.720654203278736,9.927394490711512,32,3214,0,5,1,26,2020,1,6,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1158780526379449,0
93682515,2020-01-06,23:55:15,Import,CN,PORT_40,CR,960810,191PYC1,8PVT5ZY,26889.1,2513.0,2522.298,LINE_MODE_40,43.1,Clear,0,0,9.297999999999774,0.3699960206923905,0,10.69999999574214,10.199513468110588,7.829630389150193,96,9608,0,2,6,15592,2020,1,6,0,23,0,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,Low,0.1724651537288055,0
56200205,2020-01-06,07:30:05,Import,US,PORT_16,BG,732690,BLMTYER,NAY7DAZ,3.0,2.0,2.017,LINE_MODE_10,52.4,Clear,0,0,0.0169999999999999,0.8499999999999952,0,1.499999250000375,1.3862943611198906,1.0986122886681098,73,7326,0,3,11,28150,2020,1,6,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1639470430610075,0
96488331,2020-01-06,04:54:51,Import,US,PORT_20,GG,853710,FKPMBX3,OE2JR3A,1262.1,4.2,4.749,LINE_MODE_10,44.1,Low Risk,0,0,0.5489999999999995,13.07142857142856,0,300.499928452398,7.141324295779929,1.6486586255873816,85,8537,0,43,2,28150,2020,1,6,0,4,0,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,Low,0.1353388493262204,0
45417187,2020-01-06,22:45:07,Import,CN,PORT_40,LV,854390,KZ017NA,LA175FB,977.4,54.0,48.827,LINE_MODE_40,15.4,Low Risk,0,0,-5.173000000000002,-9.579629629629633,0,18.09999966481482,6.885918584372963,4.007333185232471,85,8543,0,5,2,15592,2020,1,6,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.158986748101209,0
42225665,2020-01-06,09:41:05,Import,CN,PORT_20,IL,870899,0QBKQW0,PB2ZRR6,560.0,80.0,71.721,LINE_MODE_10,31.2,Low Risk,0,0,-8.278999999999996,-10.348749999999995,0,6.999999912500002,6.329720905522696,4.394449154672439,87,8708,0,2,6,28150,2020,1,6,0,9,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1791576020111873,0
33361097,2020-01-06,14:30:17,Import,CN,PORT_40,MN,846789,SMQDSXA,4QC013K,1760184.0,1080.0,1039.716,LINE_MODE_10,22.1,Clear,0,0,-40.284000000000106,-3.7300000000000098,0,1629.799998490926,14.380929475126647,6.985641817639208,84,8467,0,5,94,28150,2020,1,6,0,14,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1529934827306051,0
20846278,2020-01-06,08:05:58,Import,CN,PORT_30,UG,482190,D39JGPS,RKHR2IK,606.0,20.0,19.944,LINE_MODE_10,44.8,Clear,0,0,-0.0560000000000009,-0.2800000000000047,0,30.299998485000074,6.408528791059498,3.044522437723423,48,4821,0,4,5,28150,2020,1,6,0,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.2103360786889559,0
98022974,2020-01-06,10:20:14,Import,CN,PORT_20,DJ,901910,7SRYH6O,8OASP7C,665.6,128.0,134.298,LINE_MODE_40,7.2,Clear,0,0,6.298000000000002,4.920312500000001,0,5.199999959375001,6.502190165873639,4.859812404361672,90,9019,0,6,9,15592,2020,1,6,0,10,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1819512793804797,0
83480374,2020-01-06,16:03:34,Import,CN,PORT_10,DJ,392690,8DMECVY,1DKOFDH,18.0,30.0,31.476,LINE_MODE_10,13.2,Clear,0,0,1.475999999999999,4.919999999999997,0,0.5999999800000007,2.9444389791664403,3.4339872044851463,39,3926,0,3,5,28150,2020,1,6,0,16,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1744153570521619,0
81886860,2020-01-06,06:21:00,Import,CN,PORT_20,GN,200811,X7S8OR4,LB1421N,667800.0,3000.0,2868.6,LINE_MODE_10,17.8,Clear,0,0,-131.4000000000001,-4.3800000000000034,0,222.5999999258,13.411745503944898,8.006700845440367,20,2008,0,4,9,28150,2020,1,6,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1862420043764761,0
28232787,2020-01-06,06:38:27,Import,CN,PORT_30,SV,91011,PFEUYW2,2OQZJ37,4512000.0,24000.0,23224.8,LINE_MODE_10,25.4,Clear,0,0,-775.2000000000007,-3.230000000000003,0,187.99999999216664,15.322251293791211,10.085850775128716,9,910,0,6,186,28150,2020,1,6,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1209548259816217,0
23986018,2020-01-06,04:14:58,Import,CN,PORT_40,MT,160559,KAJKIQF,TZM515V,44379180.0,24000.0,24652.8,LINE_MODE_10,64.6,Clear,0,0,652.7999999999993,2.719999999999997,0,1963.399999918192,17.668242073810195,10.085850775128716,16,1605,0,2,9,28150,2020,1,6,0,4,0,1,0,2,0,0,2,0,0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.1966666666666666,Medium,0.1142959647930366,0
44735055,2020-01-06,07:24:15,Import,JP,PORT_20,IR,590390,OIDFF3V,BZLLPIN,2273.32,70.6,72.979,LINE_MODE_40,62.9,Clear,0,0,2.379000000000005,3.369688385269129,0,32.199999543909364,7.729436385606313,4.2710950739666,59,5903,0,11,3,15592,2020,1,6,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.193901050937427,0
13460915,2020-01-06,09:28:35,Import,DE,PORT_20,SI,870323,7KGLWW5,KQN5R0O,20370.0,2100.0,2107.77,LINE_MODE_10,49.1,Clear,0,0,7.769999999999982,0.3699999999999991,0,9.699999995380953,9.921867599817558,7.650168700845001,87,8703,0,136,6,28150,2020,1,6,0,9,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1073780123991898,0
93924771,2020-01-06,12:48:51,Import,CN,PORT_40,PG,590310,QNHJ2S4,PF1L1IG,4304.0,40.0,39.028,LINE_MODE_40,24.7,Clear,0,0,-0.9720000000000012,-2.430000000000004,0,107.59999731000008,8.367532416861831,3.713572066704308,59,5903,0,1,521,15592,2020,1,6,0,12,1,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,Medium,0.08249354592159,0
86316263,2020-01-06,23:52:23,Import,CN,PORT_20,EC,960910,GQVBM58,20P79IP,20091.3,347.0,357.306,LINE_MODE_10,66.3,Clear,0,0,10.305999999999983,2.970028818443799,0,57.89999983314121,9.908091936074412,5.8522024797744745,96,9609,0,3,14,28150,2020,1,6,0,23,0,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,Low,0.1711843726914148,0
28131450,2020-01-06,12:17:30,Import,CN,PORT_20,FJ,560312,KZQQLLU,NPTBMDV,653507.2,4981.0,5036.787,LINE_MODE_10,54.1,Clear,0,0,55.78700000000026,1.1199959847420249,0,131.19999997365989,13.390110359787124,8.513586695822125,56,5603,0,7,7,28150,2020,1,6,0,12,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.2012386533780937,0
63289878,2020-01-06,03:19:18,Import,US,PORT_40,SD,870324,KKOEWTV,B1B2YOM,16060.0,1825.0,1819.89,LINE_NKOQIL,44.8,Clear,0,0,-5.1099999999999,-0.2799999999999945,0,8.799999995178082,9.684149252062896,7.509883061154913,87,8703,0,1,1,27,2020,1,6,0,3,0,1,0,0,0,3,2,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13,Medium,0.1477689231589395,0
86570073,2020-01-06,07:02:33,Import,US,PORT_30,BG,732690,TK95X5S,SOMS4EJ,3.0,2.0,1.949,LINE_MODE_10,30.0,Clear,0,0,-0.0509999999999999,-2.5499999999999967,0,1.499999250000375,1.3862943611198906,1.0986122886681098,73,7326,0,2,7,28150,2020,1,6,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1667864930202663,0
94453722,2020-01-06,06:20:42,Import,CN,PORT_40,NO,847190,PCJHSM1,ZS710C6,8487.93,18.7,16.811,LINE_MODE_10,28.6,Low Risk,0,0,-1.889,-10.101604278074864,0,453.899975727274,9.046518240738605,2.9806186357439426,84,8471,0,6,2,28150,2020,1,6,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1773471248867913,0
51719366,2020-01-06,23:25:26,Import,JP,PORT_20,EC,391000,5XUU4XV,PG2NVI4,196023.6,204.0,194.453,LINE_MODE_10,15.8,Clear,0,0,-9.546999999999995,-4.679901960784312,0,960.899995289706,12.185995440540989,5.3230099791384085,39,3910,0,5,18,28150,2020,1,6,0,23,0,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,Low,0.1551025721303297,0
85652301,2020-01-06,16:54:21,Import,CN,PORT_20,WS,760711,59ZC463,2FZMZJH,3386331.2,7352.0,7063.066,LINE_MODE_10,20.8,Clear,0,0,-288.9340000000002,-3.930005440696412,0,460.5999999373504,15.035257946726906,8.902863672196222,76,7607,0,1,44,28150,2020,1,6,0,16,1,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,Medium,0.1630302074353108,0
43170815,2020-01-06,18:13:35,Import,CN,PORT_40,SV,392310,XD54EY2,PPV74V1,268.8,84.0,80.111,LINE_W6UCD9,10.1,Clear,0,0,-3.888999999999996,-4.629761904761899,0,3.1999999619047625,5.597680943773655,4.442651256490317,39,3923,0,10,11,2251,2020,1,6,0,18,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1380125892080654,0
45946935,2020-01-06,16:02:15,Import,CN,PORT_20,MT,732690,PL7Y2DQ,PF1L1IG,2688.3,1792.2,1780.909,LINE_MODE_10,42.5,Clear,0,0,-11.29099999999994,-0.6300078116281632,0,1.4999999991630395,7.8970362156836655,7.491757012281284,73,7326,0,18,521,28150,2020,1,6,0,16,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0787006825235991,0
84498498,2020-01-06,10:36:18,Import,CN,PORT_40,TH,560312,OPZ15EP,AX4CW6G,84886.4,647.0,713.926,LINE_MWIDNS,31.7,Low Risk,0,0,66.92600000000004,10.344049459041738,0,131.1999997972179,11.349080951391608,6.473890696352274,56,5603,0,3,51,3109,2020,1,6,0,10,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1390892089133177,0
77350304,2020-01-06,01:55:44,Import,JP,PORT_20,NG,440799,W18N36J,UNCISOP,80301.0,2130.0,2202.846,LINE_MODE_10,69.3,Clear,0,0,72.846,3.42,0,37.69999998230047,11.293549806224938,7.664346632098617,44,4407,0,2,112,28150,2020,1,6,0,1,0,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,Low,0.1437008952353014,0
46573818,2020-01-06,03:58:18,Import,US,PORT_33,DJ,390120,VFZI607,PF1L1IG,11840400.0,66000.0,67795.2,LINE_MODE_40,58.6,Clear,0,0,1795.199999999997,2.719999999999996,0,179.39999999728184,16.287028055089863,11.097425172408933,39,3901,0,3,521,15592,2020,1,6,0,3,0,1,0,2,0,0,2,0,0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.1966666666666666,Medium,0.0235711345632795,0
45708150,2020-01-06,02:42:30,Import,CN,PORT_20,CL,940560,YXDPU5O,MOUEHRE,145050.0,1500.0,1363.14,LINE_MODE_10,17.6,Low Risk,0,0,-136.8599999999999,-9.123999999999992,0,96.69999993553331,11.884840683700208,7.313886831633462,94,9405,0,1,7,28150,2020,1,6,0,2,0,1,0,0,0,3,2,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13,Medium,0.1583893135167358,0
23507873,2020-01-06,07:05:53,Import,CN,PORT_20,RS,200599,PXURPAB,7RMBDCN,284100.0,3000.0,2924.1,LINE_MODE_10,30.0,Clear,0,0,-75.90000000000009,-2.530000000000003,0,94.69999996843332,12.557085087723449,8.006700845440367,20,2005,0,12,2,28150,2020,1,6,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1938823374465307,0
73356415,2020-01-06,16:26:55,Import,VN,PORT_33,CR,640419,ONSZ6W0,E859KYY,268335.6,1002.0,915.838,LINE_MODE_10,13.3,Low Risk,0,0,-86.16200000000003,-8.599001996007988,0,267.79999973273453,12.499997441571532,6.910750787961936,64,6404,0,5,18,28150,2020,1,6,0,16,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.168170954503136,0
76506613,2020-01-06,02:18:13,Import,JP,PORT_20,MG,848690,2ZAQHXZ,0ETQNWH,6899.2,14.0,14.066,LINE_MODE_10,49.8,Clear,0,0,0.0660000000000007,0.4714285714285766,0,492.79996480000256,8.839305675672525,2.70805020110221,84,8486,0,7,4,28150,2020,1,6,0,2,0,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,Low,0.1853885218042035,0
21043640,2020-01-06,18:47:20,Import,CN,PORT_30,WS,621139,I2OP67N,GSGQ40Q,2223.76,3.8,3.44,LINE_MODE_40,14.5,Low Risk,0,0,-0.3599999999999999,-9.473684210526311,0,585.1998460000406,7.707404323613936,1.5686159179138452,62,6211,0,4,1,15592,2020,1,6,0,18,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1553940170615483,0
70491798,2020-01-06,19:51:18,Import,CN,PORT_30,CR,853931,4XQ1RQC,V2KCOV7,9193490.64,8846.7,9175.797,LINE_MODE_10,71.2,Clear,0,0,329.0969999999997,3.719997287124009,0,1039.1999998825324,16.034006361237502,9.087912817219843,85,8539,0,14,12,28150,2020,1,6,0,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.1431773372947852,0
